,flux,condition,target,is_new
RXN0-5462[CCO-CYTOSOL]-GTP/WATER//GDP/Pi/PROTON.38.__EG12104-MONOMER,-6.0,none,-6.0,New Reactions
RXN0-5462[CCO-CYTOSOL]-GTP/WATER//GDP/Pi/PROTON.38.__G7841-MONOMER,-6.0,none,0.3010302128111679,New Reactions
RXN0-6254,-6.0,none,-6.0,New Reactions
RXN0-6274,-6.0,none,1.531478929815622,Old Reactions
RXN0-6373-GLC/UBIQUINONE-8//GLC-D-LACTONE/CPD-9956.41.,0.7781513227660514,"sim_cp2_EG11724-KO_EG11691, sim_cp2_EG12393-ADD_TARTRATE[p], sim_cp2_EG10172-Oxidative_Stress, sim_cp2_EG10780-Thiosulfate, sim_cp2_Trehalose, sim_cp2_GLC-1-P",6.16398920504604,New Reactions
RXN0-6562,1.88649073081267,sim_cp2_3-HYDROXYPHENYL-PROPIONATE,1.88649073081267,Old Reactions
RXN0-6564,1.0791812822388303,all,3.8658735282669587,Old Reactions
RXN0-6565,-6.0,none,4.3429426472042774e-07,Old Reactions
RXN0-6565 (reverse),-6.0,none,4.3429426472042774e-07,Old Reactions
RXN0-6708,-6.0,none,3.4036351899620025,Old Reactions
RXN0-6732__CPLX0-7958,-6.0,none,1.5051499918916083,New Reactions
RXN0-6733,-6.0,none,2.164352858759057,New Reactions
RXN0-7008-PRO/UBIQUINONE-8//L-DELTA1-PYRROLINE_5-CARBOXYLATE/CPD-9956/PROTON.67.__PUTA-CPLX,-6.0,none,0.3010302128111679,Old Reactions
RXN0-7010,-6.0,none,3.211120541525143,Old Reactions
RXN0-7022,-6.0,none,3.205745541213082,Old Reactions
RXN0-7024,-6.0,none,3.2992893343056995,New Reactions
RXN0-704,-6.0,none,1.740362697390507,Old Reactions
RXN0-7046,-6.0,none,3.7329563696559456,New Reactions
RXN0-705__CPLX0-7744,-6.0,none,2.6711728436410844,Old Reactions
RXN0-705__EG12285-MONOMER,-6.0,none,2.1673173377025603,Old Reactions
RXN0-7075,-6.0,none,1.4623980128746277,Old Reactions
RXN0-7079,-6.0,none,2.6875289621064096,Old Reactions
RXN0-7081,-6.0,none,1.07918128223883,Old Reactions
RXN0-7083,-6.0,none,4.3429426472042774e-07,Old Reactions
RXN0-7101__KDUD-MONOMER,-6.0,none,0.8450981020563213,Old Reactions
RXN0-7101__KDUD-MONOMER (reverse),-6.0,none,0.8450981020563213,Old Reactions
RXN0-7104,-6.0,none,4.3429426472042774e-07,Old Reactions
RXN0-7105,-6.0,none,1.8633228660696952,New Reactions
RXN0-7192__BIOTINLIG-MONOMER,-6.0,none,1.3979400260438166,Old Reactions
RXN0-742,4.413467413002575,sim_cp2_Trehalose,4.224610747004228,Old Reactions
RXN0-743,4.413467413002575,sim_cp2_Trehalose,3.3018977174119217,Old Reactions
RXN0-961,-6.0,none,2.9052560492886186,Old Reactions
S-ADENMETSYN-RXN,2.729164790503021,"sim_cp2_G7408-α-D-fructopyranose, sim_cp2_G7408-β-D-fructopyranose, sim_cp2_G7408-keto-D-fructose, sim_cp2_EG11671-3-KETOBUTYRATE, sim_cp2_EG11724-KO_EG11691, sim_cp2_EG10816-α-D-ribopyranose, sim_cp2_EG10816-β-D-ribopyranose, sim_cp2_EG10818-aldehydo-D-ribose, sim_cp2_EG11055-1-O-methyl-β-D-glucuronate, sim_cp2_EG12393-ADD_TARTRATE[p], sim_cp2_EG11054-α-D-mannopyranose 6-phosphate, sim_cp2_EG10172-Oxidative_Stress, sim_cp2_EG10780-Thiosulfate, sim_cp2_Isoprimeverose, sim_cp2_Trehalose, sim_cp2_GLC-1-P, sim_cp2_3-HYDROXYPHENYL-PROPIONATE, sim_cp2_3-PHENYLPROPIONATE, sim_cp2_cinnate, sim_cp2_L-galactonate, sim_cp2_D-GLUCARATE",3.1708482039363557,Old Reactions
S-FORMYLGLUTATHIONE-HYDROLASE-RXN__CPLX0-3954,-6.0,none,2.9777236057459997,Old Reactions
S-FORMYLGLUTATHIONE-HYDROLASE-RXN__G6208-MONOMER,-6.0,none,3.3816564827661417,Old Reactions
SERINE-O-ACETTRAN-RXN__CPLX0-237,-6.0,"sim_cp2_Oxamate, sim_cp2_D-GLUCARATE",-6.0,Old Reactions
SERINE-O-ACETTRAN-RXN__CYSSYNMULTI-CPLX,3.9251057268612675,"sim_cp2_G7408-α-D-fructopyranose, sim_cp2_G7408-β-D-fructopyranose, sim_cp2_G7408-keto-D-fructose, sim_cp2_EG11671-3-KETOBUTYRATE, sim_cp2_EG11724-KO_EG11691, sim_cp2_EG10816-α-D-ribopyranose, sim_cp2_EG10816-β-D-ribopyranose, sim_cp2_EG10818-aldehydo-D-ribose, sim_cp2_EG11055-1-O-methyl-β-D-glucuronate, sim_cp2_EG12393-ADD_TARTRATE[p], sim_cp2_EG11054-α-D-mannopyranose 6-phosphate, sim_cp2_EG10172-Oxidative_Stress, sim_cp2_EG10780-Thiosulfate, sim_cp2_Isoprimeverose, sim_cp2_Trehalose, sim_cp2_GLC-1-P, sim_cp2_3-HYDROXYPHENYL-PROPIONATE, sim_cp2_3-PHENYLPROPIONATE, sim_cp2_cinnate, sim_cp2_L-galactonate",3.9251057268612675,Old Reactions
SPERMIDINESYN-RXN,2.6063813661855915,all,1.6627578411227584,Old Reactions
SUCCCOASYN-RXN,4.760430023200058,sim_cp2_EG11671-3-KETOBUTYRATE,4.760430023200058,Old Reactions
SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN-SUC/UBIQUINONE-8//FUM/CPD-9956.31.,4.928774377894975,sim_cp2_EG10172-Oxidative_Stress,4.219060332475087,Old Reactions
SUCCORNTRANSAM-RXN,-6.0,none,1.3802112598072092,Old Reactions
TARTRATE-DEHYDROGENASE-RXN,-6.0,none,1.1139433857141032,Old Reactions
THIOSULFATE-SULFURTRANSFERASE-RXN[CCO-CYTOSOL]-S2O3/HCN//HSCN/SO3/PROTON.39.__CPLX0-242,-6.0,none,4.430526538696757,New Reactions
THIOSULFATE-SULFURTRANSFERASE-RXN[CCO-PERI-BAC]-S2O3/HCN//HSCN/SO3/PROTON.40.,-6.0,none,4.815145895443015,New Reactions
THREODEHYD-RXN__THREODEHYD-CPLX,-6.0,none,2.227886707183463,Old Reactions
THREONINE-ALDOLASE-RXN,-6.0,none,0.3010302128111679,Old Reactions
THRESYN-RXN,-6.0,none,4.073278335672521,Old Reactions
THYM-PHOSPH-RXN__DEOA-CPLX,-6.0,none,4.437258929599325,Old Reactions
TREHALA-RXN[CCO-PERI-BAC]-TREHALOSE/WATER//GLC/ALPHA-GLUCOSE.49.,3.5541255816342563,sim_cp2_Trehalose,3.5541255816342563,New Reactions
TREHALOSE6PSYN-RXN,-6.0,none,2.6839471316506724,Old Reactions
TREHALOSEPHOSPHA-RXN__TREHALOSEPHOSPHASYN-MONOMER,-6.0,none,3.339848783236217,Old Reactions
TRIOSEPISOMERIZATION-RXN,4.733988602663903,sim_cp2_cinnate,7.5084824489994615,Old Reactions
TRIPHOSPHATASE-RXN[CCO-CYTOSOL]-P3I/WATER//PPI/Pi/PROTON.38.__CPLX0-243,-6.0,none,4.548217386262625,Old Reactions
TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN,-6.0,none,3.7405205861325985,Old Reactions
TRNA-URACIL-5--METHYLTRANSFERASE-RXN,-6.0,none,2.1238516442324578,Old Reactions
TYROSINE-AMINOTRANSFERASE-RXN__TYRB-DIMER,-6.0,none,4.884285462345344,Old Reactions
UDP-NACMUR-ALA-LIG-RXN,-6.0,none,3.022428371597922,Old Reactions
UDPACYLGLCNACDEACETYL-RXN,-5.999999999968463,sim_cp2_Trehalose,3.2819419336677287,Old Reactions
UDPGLCNACEPIM-RXN,-6.0,none,2.4742162655336193,Old Reactions
UDPGLUCEPIM-RXN,-5.999999999984231,sim_cp2_Trehalose,3.655330558105381,Old Reactions
UDPGLUCEPIM-RXN (reverse),-6.0,none,4.956216469248194,Old Reactions
UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN,-5.999999999968463,sim_cp2_Trehalose,3.39828730553098,Old Reactions
UDPNACETYLGLUCOSAMACYLTRANS-RXN,-5.999999999968463,sim_cp2_Trehalose,3.5634810855130703,Old Reactions
UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN,-6.0,none,3.527114111768829,Old Reactions
UGD-RXN,1.8750612691822932,all,1.812913363324309,Old Reactions
UNDECAPRENYL-DIPHOSPHATASE-RXN[CCO-CYTOSOL]-UNDECAPRENYL-DIPHOSPHATE/WATER//CPD-9646/Pi/PROTON.64.__PGPPHOSPHAB-MONOMER,-6.0,none,1.000000043429446,Old Reactions
URA-PHOSPH-RXN,-6.0,none,3.122870923191711,Old Reactions
UROGENIIISYN-RXN,1.4313637802439678,all,4.350248018353551,Old Reactions
URPHOS-RXN__URPHOS-CPLX,3.212187604670396,sim_cp2_EG11724-KO_EG11691,4.558864504654377,Old Reactions
