"gene"	"num_peaks"	"peaks"	"areas"	"standard_devs"
"gcvA"	2	"[9.25, 11.85]"	"[1868, 4]"	"[0.0376, 0.0581]"
"paoC"	2	"[5.69, 8.49]"	"[48, 1830]"	"[0.0492, 0.0439]"
"paoD"	2	"[5.54, 8.64]"	"[46, 1829]"	"[0.0549, 0.0429]"
"intF"	2	"[4.86, 8.56]"	"[49, 1820]"	"[0.027, 0.0856]"
"lysR"	2	"[5.33, 8.53]"	"[12, 1868]"	"[0.027, 0.0288]"
"mngR"	2	"[8.74, 11.34]"	"[1867, 7]"	"[0.0338, 0.0451]"
"kdpE"	2	"[6.17, 9.57]"	"[1, 1868]"	"[0.1129, 0.0404]"
"ybgI"	2	"[6.68, 10.28]"	"[15, 1868]"	"[0.0431, 0.0449]"
"ybfG"	2	"[7.62, 10.32]"	"[1864, 9]"	"[0.0529, 0.0382]"
"ybfP"	2	"[5.09, 7.69]"	"[4, 1868]"	"[0.06, 0.0454]"
"eaeH"	2	"[6.36, 8.96]"	"[450, 1425]"	"[0.0653, 0.0503]"
"ykgB"	2	"[4.82, 8.62]"	"[43, 1828]"	"[0.03, 0.0494]"
"evgA"	2	"[9.61, 12.91]"	"[1866, 6]"	"[0.0916, 0.0474]"
"djlB"	2	"[7.08, 11.48]"	"[1867, 6]"	"[0.0607, 0.0479]"
"ypdB"	2	"[4.93, 9.23]"	"[3, 1868]"	"[0.106, 0.0383]"
"ypdC"	2	"[5.82, 8.62]"	"[3, 1868]"	"[0.057, 0.0304]"
"yaiL"	2	"[6.83, 10.03]"	"[17, 1868]"	"[0.0253, 0.0343]"
"ybeZ"	2	"[6.56, 10.46]"	"[3, 1868]"	"[0.0843, 0.0502]"
"miaB"	2	"[6.09, 9.99]"	"[4, 1867]"	"[0.0384, 0.0498]"
"yahO"	2	"[5.51, 8.91]"	"[119, 1754]"	"[0.0562, 0.1543]"
"yahN"	2	"[4.44, 7.74]"	"[30, 1839]"	"[0.0185, 0.0598]"
"yahK"	2	"[5.06, 8.86]"	"[50, 1826]"	"[0.0581, 0.0734]"
"ygeH"	2	"[4.25, 8.15]"	"[1763, 153]"	"[0.0674, 0.0706]"
"hcaR"	2	"[6.5, 8.7]"	"[3, 1867]"	"[0.052, 0.0633]"
"glrR"	2	"[9.89, 12.99]"	"[1868, 23]"	"[0.0515, 0.0328]"
"yahF"	2	"[5.24, 8.64]"	"[41, 1851]"	"[0.0316, 0.067]"
"ybfN"	2	"[5.52, 8.22]"	"[3, 1867]"	"[0.036, 0.0431]"
"ybfE"	2	"[5.77, 9.97]"	"[11, 1864]"	"[0.0769, 0.0589]"
"rseB"	2	"[5.73, 9.93]"	"[1, 1868]"	"[0.0, 0.0591]"
"seqA"	2	"[5.43, 10.73]"	"[5, 1868]"	"[0.0972, 0.0586]"
"yahC"	2	"[4.37, 8.87]"	"[53, 1844]"	"[0.059, 0.067]"
"rpoE"	2	"[6.94, 10.64]"	"[11, 1867]"	"[0.0541, 0.0643]"
"b0309"	2	"[5.25, 11.55]"	"[1868, 10]"	"[0.1117, 0.0416]"
"ykgC"	2	"[5.11, 7.21]"	"[42, 1828]"	"[0.0188, 0.0707]"
"yphH"	2	"[8.3, 11.1]"	"[1867, 5]"	"[0.0369, 0.0364]"
"yagJ"	2	"[5.39, 7.79]"	"[41, 1828]"	"[0.0151, 0.051]"
"argP"	2	"[8.17, 9.87]"	"[1189, 683]"	"[0.0387, 0.0368]"
"fur"	2	"[7.48, 11.28]"	"[43, 1867]"	"[0.0387, 0.0522]"
"nanR"	2	"[6.85, 9.65]"	"[2, 1868]"	"[0.0531, 0.0396]"
"acrR"	2	"[7.63, 9.03]"	"[1315, 608]"	"[0.0471, 0.0335]"
"yafP"	2	"[8.57, 12.37]"	"[1868, 35]"	"[0.0601, 0.0299]"
"yafO"	2	"[7.27, 8.67]"	"[1076, 835]"	"[0.0476, 0.0364]"
"yafN"	2	"[7.65, 9.15]"	"[997, 914]"	"[0.0597, 0.0339]"
"argR"	2	"[9.75, 12.95]"	"[1867, 11]"	"[0.0429, 0.0514]"
"lafU"	2	"[5.84, 8.44]"	"[5, 1868]"	"[0.0445, 0.0324]"
"lfhA"	2	"[7.56, 9.06]"	"[660, 1218]"	"[0.0453, 0.0345]"
"hupB"	2	"[6.62, 11.12]"	"[27, 1861]"	"[0.0553, 0.0838]"
"rayT"	2	"[5.64, 8.54]"	"[11, 1867]"	"[0.0429, 0.0458]"
"ykfJ"	2	"[5.72, 7.92]"	"[273, 1680]"	"[0.0408, 0.0495]"
"yafQ"	2	"[4.12, 9.42]"	"[17, 1866]"	"[0.0578, 0.0887]"
"yafV"	2	"[5.2, 9.2]"	"[3, 1868]"	"[0.041, 0.0481]"
"yafU"	2	"[5.12, 9.22]"	"[1721, 153]"	"[0.0714, 0.0527]"
"yafT"	2	"[7.31, 10.81]"	"[1863, 9]"	"[0.0653, 0.0241]"
"dnaQ"	2	"[5.92, 9.22]"	"[5, 1867]"	"[0.0538, 0.0475]"
"aaeR"	2	"[8.54, 13.14]"	"[1863, 15]"	"[0.0666, 0.0677]"
"mltD"	2	"[9.96, 13.96]"	"[1866, 3]"	"[0.099, 0.0034]"
"ybhH"	2	"[4.31, 6.71]"	"[5, 1866]"	"[0.0434, 0.0605]"
"ybhC"	2	"[9.55, 12.45]"	"[1867, 4]"	"[0.0602, 0.0652]"
"ybhB"	2	"[5.68, 9.28]"	"[1, 1868]"	"[0.0, 0.0549]"
"fis"	2	"[5.8, 11.7]"	"[21, 1868]"	"[0.0277, 0.0897]"
"yafK"	2	"[6.07, 9.97]"	"[3, 1868]"	"[0.0692, 0.0537]"
"ybhN"	2	"[4.34, 7.14]"	"[8, 1868]"	"[0.0489, 0.0731]"
"cueR"	2	"[7.1, 9.4]"	"[60, 1858]"	"[0.0403, 0.0582]"
"ibaG"	2	"[7.72, 10.82]"	"[183, 1693]"	"[0.0464, 0.0513]"
"glcC"	2	"[4.45, 9.05]"	"[2, 1868]"	"[0.1738, 0.075]"
"yqhC"	2	"[9.13, 11.63]"	"[1864, 10]"	"[0.0285, 0.0504]"
"yagF"	2	"[5.61, 9.21]"	"[48, 1821]"	"[0.0349, 0.0497]"
"yagE"	2	"[5.2, 8.6]"	"[65, 1809]"	"[0.0381, 0.071]"
"mqsA"	2	"[3.83, 8.53]"	"[15, 1867]"	"[0.0537, 0.0872]"
"qseB"	2	"[9.06, 13.26]"	"[1863, 16]"	"[0.0424, 0.0847]"
"nei"	2	"[9.09, 11.59]"	"[1867, 6]"	"[0.0303, 0.0625]"
"ybgO"	2	"[6.27, 10.47]"	"[1868, 2]"	"[0.0773, 0.0295]"
"ybgP"	2	"[7.24, 11.64]"	"[1867, 7]"	"[0.0583, 0.0686]"
"ttdR"	2	"[5.4, 8.3]"	"[2, 1868]"	"[0.0667, 0.051]"
"ybgF"	2	"[7.59, 11.59]"	"[17, 1866]"	"[0.0471, 0.055]"
"ebgR"	2	"[5.65, 9.05]"	"[2, 1868]"	"[0.0922, 0.033]"
"exuR"	2	"[7.09, 10.49]"	"[7, 1868]"	"[0.0657, 0.051]"
"nagC"	2	"[10.11, 13.81]"	"[1862, 13]"	"[0.0447, 0.085]"
"ykfA"	2	"[4.93, 8.53]"	"[5, 1868]"	"[0.0505, 0.038]"
"yafY"	2	"[7.58, 10.78]"	"[1848, 21]"	"[0.061, 0.0248]"
"ykfB"	2	"[7.11, 9.21]"	"[161, 1712]"	"[0.0709, 0.0699]"
"tolA"	2	"[6.05, 9.95]"	"[7, 1868]"	"[0.0672, 0.0468]"
"dpiA"	2	"[8.79, 11.39]"	"[1868, 4]"	"[0.0296, 0.0337]"
"agaR"	2	"[7.33, 9.83]"	"[17, 1852]"	"[0.024, 0.0454]"
"sfsB"	2	"[8.46, 12.76]"	"[1868, 19]"	"[0.0499, 0.0244]"
"ydeM"	2	"[5.12, 8.32]"	"[1187, 688]"	"[0.0332, 0.0857]"
"ykfC"	2	"[9.01, 12.51]"	"[1866, 10]"	"[0.0573, 0.0372]"
"envR"	2	"[5.17, 8.47]"	"[1139, 741]"	"[0.026, 0.104]"
"ybiH"	2	"[5.84, 9.24]"	"[2, 1868]"	"[0.0667, 0.0627]"
"ada"	2	"[4.45, 9.05]"	"[9, 1863]"	"[0.0203, 0.062]"
"puuR"	2	"[8.9, 12.3]"	"[1867, 6]"	"[0.0599, 0.0457]"
"ihfA"	2	"[7.72, 11.12]"	"[17, 1857]"	"[0.0534, 0.0526]"
"ydjF"	2	"[7.52, 9.02]"	"[1076, 818]"	"[0.0374, 0.0498]"
"ybbP"	2	"[9.32, 12.52]"	"[1868, 13]"	"[0.0596, 0.0195]"
"ybbO"	2	"[7.06, 10.06]"	"[15, 1864]"	"[0.0549, 0.0305]"
"ybbN"	2	"[6.69, 10.59]"	"[12, 1868]"	"[0.0415, 0.0418]"
"ybbM"	2	"[8.73, 12.03]"	"[1868, 3]"	"[0.0319, 0.106]"
"narL"	2	"[9.81, 12.71]"	"[1868, 4]"	"[0.0503, 0.0371]"
"ybaT"	2	"[8.37, 12.17]"	"[1821, 50]"	"[0.0798, 0.0287]"
"aes"	2	"[8.3, 11.4]"	"[1868, 8]"	"[0.0325, 0.0555]"
"ychA"	2	"[5.77, 9.67]"	"[2, 1867]"	"[0.0, 0.0524]"
"ybaB"	2	"[7.35, 10.85]"	"[9, 1865]"	"[0.0327, 0.0635]"
"ychQ"	2	"[8.94, 11.54]"	"[1868, 2]"	"[0.0416, 0.0364]"
"ybaM"	2	"[4.76, 9.46]"	"[13, 1856]"	"[0.0328, 0.0512]"
"mscK"	2	"[9.39, 12.49]"	"[1866, 6]"	"[0.0408, 0.0805]"
"dhaR"	2	"[4.62, 7.92]"	"[4, 1868]"	"[0.0821, 0.0372]"
"ybcH"	2	"[7.92, 11.62]"	"[1866, 12]"	"[0.0485, 0.0451]"
"tomB"	2	"[5.31, 10.31]"	"[6, 1867]"	"[0.0696, 0.0819]"
"yebK"	2	"[6.9, 9.8]"	"[9, 1867]"	"[0.042, 0.053]"
"ybdG"	2	"[7.38, 9.08]"	"[1248, 637]"	"[0.0528, 0.0423]"
"ylaC"	2	"[9.97, 13.77]"	"[1867, 3]"	"[0.0663, 0.0424]"
"ybbC"	2	"[6.83, 11.33]"	"[1867, 5]"	"[0.0855, 0.0429]"
"ycjW"	2	"[3.81, 8.41]"	"[7, 1863]"	"[0.082, 0.0384]"
"ydhB"	2	"[4.13, 8.73]"	"[1, 1868]"	"[0.0, 0.0305]"
"ybbD"	2	"[6.17, 9.87]"	"[1868, 9]"	"[0.0666, 0.0512]"
"ydcN"	2	"[4.07, 8.17]"	"[6, 1868]"	"[0.0957, 0.0497]"
"hipA"	2	"[4.34, 8.94]"	"[3, 1868]"	"[0.0943, 0.0431]"
"ybcM"	2	"[3.95, 7.15]"	"[56, 1815]"	"[0.0236, 0.0786]"
"hipB"	2	"[5.42, 9.32]"	"[50, 1848]"	"[0.0628, 0.0569]"
"ydaS"	2	"[5.7, 7.9]"	"[1378, 523]"	"[0.0646, 0.0493]"
"rzpD"	2	"[6.85, 12.85]"	"[1862, 16]"	"[0.1013, 0.0663]"
"marR"	2	"[8.83, 13.23]"	"[1868, 2]"	"[0.0638, 0.0596]"
"sfmF"	2	"[8.18, 12.28]"	"[1867, 3]"	"[0.0596, 0.059]"
"sfmD"	2	"[6.71, 10.61]"	"[1867, 6]"	"[0.0685, 0.0666]"
"sfmC"	2	"[5.42, 7.72]"	"[1549, 331]"	"[0.0369, 0.052]"
"ylaB"	2	"[7.7, 12.6]"	"[1867, 14]"	"[0.0715, 0.0677]"
"ybcV"	2	"[4.85, 9.35]"	"[1861, 14]"	"[0.0857, 0.043]"
"ybcJ"	2	"[6.66, 9.46]"	"[4, 1867]"	"[0.0232, 0.0438]"
"ybcW"	2	"[7.18, 13.38]"	"[1866, 8]"	"[0.0861, 0.0878]"
"mlc"	2	"[4.02, 8.32]"	"[2, 1867]"	"[0.0139, 0.07]"
"ylbE_2"	2	"[7.89, 10.99]"	"[1867, 6]"	"[0.0345, 0.0387]"
"ynfL"	2	"[4.17, 9.27]"	"[3, 1867]"	"[0.1686, 0.0494]"
"allE"	2	"[7.41, 9.01]"	"[1235, 649]"	"[0.0373, 0.072]"
"ybbY"	2	"[7.2, 11.0]"	"[1864, 10]"	"[0.0525, 0.0719]"
"ybbV"	2	"[4.35, 7.25]"	"[536, 1338]"	"[0.0546, 0.037]"
"ybbB"	2	"[9.4, 12.0]"	"[1868, 1]"	"[0.0611, 0.0]"
"purR"	2	"[3.35, 9.65]"	"[10, 1868]"	"[0.1389, 0.0653]"
"dicC"	2	"[7.14, 10.94]"	"[1868, 15]"	"[0.0566, 0.0354]"
"atl"	2	"[8.67, 13.07]"	"[1868, 14]"	"[0.0402, 0.0488]"
"ybaY"	2	"[8.81, 13.41]"	"[1863, 12]"	"[0.0895, 0.0464]"
"ybaE"	2	"[7.42, 8.72]"	"[391, 1548]"	"[0.0741, 0.048]"
"ykiA"	2	"[6.44, 8.34]"	"[299, 1581]"	"[0.0762, 0.0452]"
"ahpC"	2	"[7.71, 12.31]"	"[28, 1863]"	"[0.0942, 0.0486]"
"aroM"	2	"[7.13, 8.93]"	"[910, 1001]"	"[0.0459, 0.0391]"
"yaiA"	2	"[6.6, 9.9]"	"[2, 1868]"	"[0.0696, 0.0657]"
"ahpF"	2	"[6.36, 10.56]"	"[6, 1868]"	"[0.0738, 0.0468]"
"psiF"	2	"[5.04, 8.64]"	"[4, 1868]"	"[0.0801, 0.0965]"
"yaiZ"	2	"[5.9, 8.8]"	"[2, 1867]"	"[0.0, 0.0617]"
"yaiY"	2	"[5.73, 7.93]"	"[2, 1868]"	"[0.0494, 0.0735]"
"sbmA"	2	"[8.73, 12.13]"	"[1868, 1]"	"[0.0547, 0.0]"
"ampH"	2	"[5.38, 8.88]"	"[3, 1868]"	"[0.0379, 0.0362]"
"torR"	2	"[6.47, 8.87]"	"[6, 1867]"	"[0.048, 0.0258]"
"crcB"	2	"[8.69, 13.19]"	"[1866, 3]"	"[0.0453, 0.01]"
"thiP"	2	"[9.12, 11.72]"	"[1859, 29]"	"[0.0435, 0.0679]"
"gatR_1"	2	"[6.91, 11.61]"	"[1867, 3]"	"[0.0879, 0.047]"
"rcnR"	2	"[7.03, 9.83]"	"[46, 1827]"	"[0.0262, 0.0484]"
"yaiP"	2	"[7.33, 10.53]"	"[1862, 10]"	"[0.0741, 0.0438]"
"yaiF"	2	"[6.34, 8.74]"	"[667, 1207]"	"[0.075, 0.0531]"
"ybeM_1"	2	"[5.79, 9.19]"	"[13, 1867]"	"[0.0402, 0.0483]"
"insC-1"	2	"[10.29, 14.89]"	"[1857, 14]"	"[0.0918, 0.0156]"
"yeiL"	2	"[5.02, 7.32]"	"[4, 1868]"	"[0.0582, 0.0537]"
"narP"	2	"[6.33, 9.63]"	"[6, 1867]"	"[0.0638, 0.0393]"
"lptE"	2	"[6.7, 10.7]"	"[49, 1835]"	"[0.0696, 0.0548]"
"baeR"	2	"[5.39, 9.49]"	"[1, 1868]"	"[0.0, 0.034]"
"ybeQ"	2	"[6.96, 11.26]"	"[1867, 5]"	"[0.0563, 0.0555]"
"araJ"	2	"[9.07, 12.27]"	"[1867, 4]"	"[0.0595, 0.0323]"
"queA"	2	"[9.51, 13.41]"	"[1868, 2]"	"[0.0594, 0.0655]"
"ybdF"	2	"[6.38, 9.38]"	"[18, 1859]"	"[0.0507, 0.0348]"
"bluR"	2	"[9.07, 13.47]"	"[1865, 9]"	"[0.0624, 0.1071]"
"fadM"	2	"[8.67, 12.87]"	"[1867, 16]"	"[0.0726, 0.0585]"
"ppiD"	2	"[6.85, 10.15]"	"[8, 1868]"	"[0.0483, 0.0575]"
"cstA"	2	"[6.72, 9.72]"	"[4, 1865]"	"[0.0075, 0.0936]"
"lon"	2	"[6.16, 11.16]"	"[11, 1867]"	"[0.0357, 0.0657]"
"clpX"	2	"[8.96, 10.86]"	"[28, 1841]"	"[0.0305, 0.0376]"
"clpP"	2	"[8.35, 10.75]"	"[56, 1813]"	"[0.0525, 0.0363]"
"yajG"	2	"[5.35, 10.85]"	"[24, 1867]"	"[0.0491, 0.0729]"
"yajR"	2	"[9.29, 11.79]"	"[1867, 3]"	"[0.036, 0.0338]"
"sbcC"	2	"[8.83, 12.93]"	"[1868, 7]"	"[0.0439, 0.059]"
"ymfT"	2	"[4.16, 7.56]"	"[33, 1850]"	"[0.0339, 0.0558]"
"yajQ"	2	"[7.29, 10.89]"	"[7, 1868]"	"[0.039, 0.04]"
"fliZ"	2	"[7.08, 11.28]"	"[1463, 479]"	"[0.0833, 0.0659]"
"xseB"	2	"[8.28, 11.18]"	"[37, 1832]"	"[0.0382, 0.0461]"
"yajO"	2	"[4.73, 9.43]"	"[19, 1868]"	"[0.0703, 0.0634]"
"nusB"	2	"[7.54, 11.14]"	"[31, 1845]"	"[0.0472, 0.0467]"
"yajD"	2	"[6.81, 9.71]"	"[13, 1866]"	"[0.0457, 0.0477]"
"ybdN"	2	"[7.04, 13.44]"	"[1865, 19]"	"[0.0711, 0.1212]"
"fliA"	2	"[7.84, 11.74]"	"[1445, 430]"	"[0.0773, 0.0541]"
"secD"	2	"[4.45, 10.15]"	"[1, 1868]"	"[0.0, 0.0777]"
"tgt"	2	"[8.25, 10.65]"	"[165, 1794]"	"[0.0415, 0.0617]"
"uvrY"	2	"[6.59, 10.39]"	"[3, 1868]"	"[0.0583, 0.0554]"
"ybhK"	2	"[7.25, 9.25]"	"[52, 1822]"	"[0.022, 0.0305]"
"yafX"	2	"[8.27, 11.07]"	"[1868, 2]"	"[0.0475, 0.0382]"
"moaB"	2	"[9.95, 13.05]"	"[1858, 19]"	"[0.0583, 0.0396]"
"nsrR"	2	"[5.12, 10.02]"	"[15, 1868]"	"[0.0312, 0.0626]"
"yjfJ"	2	"[5.04, 8.24]"	"[17, 1857]"	"[0.0402, 0.0531]"
"ycaL"	2	"[4.97, 7.67]"	"[13, 1861]"	"[0.0244, 0.0405]"
"yaaJ"	2	"[8.29, 11.39]"	"[1863, 7]"	"[0.0502, 0.0828]"
"polB"	2	"[5.35, 8.55]"	"[6, 1868]"	"[0.0379, 0.062]"
"aidB"	2	"[8.7, 11.1]"	"[1726, 250]"	"[0.0512, 0.0629]"
"ycaP"	2	"[6.16, 8.76]"	"[4, 1868]"	"[0.0667, 0.0625]"
"idnT"	2	"[7.83, 9.63]"	"[654, 1217]"	"[0.0401, 0.0342]"
"nfsA"	2	"[5.44, 10.34]"	"[28, 1864]"	"[0.066, 0.0563]"
"idnD"	2	"[5.18, 8.28]"	"[25, 1868]"	"[0.0347, 0.055]"
"nadR"	2	"[7.45, 9.95]"	"[86, 1787]"	"[0.0197, 0.045]"
"ybjN"	2	"[9.63, 11.93]"	"[1847, 22]"	"[0.0554, 0.021]"
"kefF"	2	"[8.01, 12.11]"	"[1867, 11]"	"[0.0515, 0.0617]"
"yaaU"	2	"[8.24, 13.24]"	"[1868, 9]"	"[0.064, 0.0628]"
"fecC"	2	"[8.78, 12.98]"	"[1867, 3]"	"[0.0689, 0.0257]"
"rcsF"	2	"[5.54, 10.74]"	"[18, 1868]"	"[0.0471, 0.0606]"
"fixC"	2	"[5.21, 8.41]"	"[3, 1868]"	"[0.0701, 0.0471]"
"sgcE"	2	"[8.21, 12.81]"	"[1868, 22]"	"[0.053, 0.0387]"
"rimK"	2	"[9.99, 12.49]"	"[1864, 10]"	"[0.0522, 0.0485]"
"fixA"	2	"[7.61, 10.71]"	"[1867, 9]"	"[0.0441, 0.0406]"
"mraZ"	2	"[7.21, 11.01]"	"[6, 1867]"	"[0.0285, 0.0681]"
"rihC"	2	"[6.13, 9.53]"	"[4, 1868]"	"[0.0583, 0.0566]"
"basR"	2	"[5.23, 8.93]"	"[2, 1868]"	"[0.146, 0.0363]"
"ycaI"	2	"[5.04, 7.84]"	"[10, 1868]"	"[0.0419, 0.0382]"
"hofB"	2	"[7.49, 10.49]"	"[1867, 3]"	"[0.047, 0.0316]"
"hofC"	2	"[8.21, 11.61]"	"[1865, 7]"	"[0.0344, 0.049]"
"yjjG"	2	"[9.26, 12.26]"	"[1866, 3]"	"[0.0561, 0.0135]"
"treB"	2	"[8.67, 11.87]"	"[1142, 734]"	"[0.0613, 0.0699]"
"adiY"	2	"[6.87, 8.67]"	"[1067, 969]"	"[0.0542, 0.0797]"
"melR"	2	"[4.34, 9.04]"	"[5, 1868]"	"[0.068, 0.0761]"
"sgrR"	2	"[4.73, 9.43]"	"[68, 1801]"	"[0.0341, 0.0476]"
"dcuR"	2	"[8.76, 11.76]"	"[1867, 3]"	"[0.0432, 0.057]"
"ftsA"	2	"[8.11, 11.01]"	"[1, 1868]"	"[0.0, 0.0416]"
"ftsQ"	2	"[7.03, 10.83]"	"[8, 1868]"	"[0.0741, 0.0452]"
"ftsW"	2	"[6.42, 9.62]"	"[5, 1865]"	"[0.033, 0.0606]"
"carB"	2	"[9.53, 11.43]"	"[1301, 589]"	"[0.0466, 0.0518]"
"ftsL"	2	"[6.6, 10.7]"	"[6, 1868]"	"[0.0588, 0.0529]"
"ecpR"	2	"[3.75, 6.45]"	"[42, 1828]"	"[0.0094, 0.0788]"
"pyrB"	2	"[9.94, 13.04]"	"[1550, 412]"	"[0.0883, 0.0442]"
"carA"	2	"[9.57, 11.77]"	"[1505, 384]"	"[0.0662, 0.0416]"
"caiD"	2	"[8.33, 9.63]"	"[637, 1250]"	"[0.0415, 0.0413]"
"caiE"	2	"[8.7, 13.5]"	"[1868, 8]"	"[0.0584, 0.0604]"
"nanC"	2	"[6.88, 12.78]"	"[1860, 34]"	"[0.1008, 0.0686]"
"lspA"	2	"[7.47, 11.17]"	"[37, 1835]"	"[0.0409, 0.041]"
"macA"	2	"[6.17, 9.37]"	"[2, 1868]"	"[0.0597, 0.0342]"
"frlC"	2	"[8.46, 13.06]"	"[1868, 10]"	"[0.0337, 0.0385]"
"yjjM"	2	"[7.14, 8.64]"	"[962, 958]"	"[0.0479, 0.055]"
"infA"	2	"[6.7, 12.0]"	"[3, 1868]"	"[0.0441, 0.0771]"
"alaS"	2	"[8.33, 11.73]"	"[9, 1863]"	"[0.0501, 0.0466]"
"yjjN"	2	"[8.96, 12.66]"	"[1867, 9]"	"[0.0697, 0.0343]"
"slt"	2	"[6.13, 9.43]"	"[5, 1868]"	"[0.065, 0.0496]"
"serB"	2	"[10.16, 12.16]"	"[1868, 4]"	"[0.035, 0.0377]"
"sfsA"	2	"[6.6, 10.1]"	"[24, 1866]"	"[0.0208, 0.0621]"
"clpS"	2	"[8.07, 10.67]"	"[10, 1867]"	"[0.0314, 0.0543]"
"rob"	2	"[6.94, 10.64]"	"[13, 1868]"	"[0.0251, 0.0511]"
"putA"	2	"[6.4, 9.5]"	"[6, 1868]"	"[0.0525, 0.0634]"
"dgoR"	2	"[9.41, 12.41]"	"[1868, 2]"	"[0.0396, 0.0989]"
"deoD"	2	"[7.85, 12.35]"	"[3, 1867]"	"[0.0269, 0.0719]"
"clpA"	2	"[6.81, 10.01]"	"[17, 1868]"	"[0.0308, 0.071]"
"hdfR"	2	"[7.88, 11.58]"	"[1868, 6]"	"[0.0624, 0.0588]"
"deoB"	2	"[10.18, 12.08]"	"[1595, 315]"	"[0.072, 0.029]"
"deoA"	2	"[6.9, 9.7]"	"[9, 1867]"	"[0.0414, 0.0818]"
"lplA"	2	"[9.31, 11.81]"	"[1867, 3]"	"[0.0285, 0.0341]"
"ybjX"	2	"[6.4, 10.1]"	"[15, 1865]"	"[0.0421, 0.0811]"
"yagA"	2	"[5.81, 9.41]"	"[41, 1828]"	"[0.0332, 0.0644]"
"ycaD"	2	"[6.4, 8.9]"	"[1, 1868]"	"[0.0, 0.0436]"
"ybjO"	2	"[8.4, 10.9]"	"[1863, 14]"	"[0.0394, 0.0394]"
"rpsT"	2	"[5.14, 11.94]"	"[18, 1866]"	"[0.0766, 0.1047]"
"insA-1"	2	"[4.4, 9.7]"	"[46, 1836]"	"[0.0478, 0.0929]"
"ulaR"	2	"[6.57, 9.07]"	"[14, 1856]"	"[0.025, 0.0521]"
"ytfH"	2	"[6.83, 9.53]"	"[5, 1868]"	"[0.0493, 0.0463]"
"treR"	2	"[5.77, 8.97]"	"[17, 1868]"	"[0.0182, 0.0355]"
"uxuB"	2	"[4.62, 9.72]"	"[1, 1868]"	"[0.0, 0.0494]"
"pdhR"	2	"[8.98, 13.08]"	"[1865, 8]"	"[0.0873, 0.0378]"
"ybjP"	2	"[7.4, 9.7]"	"[44, 1826]"	"[0.0215, 0.0801]"
"htgA"	2	"[6.45, 10.55]"	"[1867, 6]"	"[0.077, 0.0363]"
"ycaM"	2	"[6.98, 10.58]"	"[1858, 15]"	"[0.0762, 0.0391]"
"pepA"	2	"[6.53, 10.33]"	"[5, 1867]"	"[0.0773, 0.043]"
"ybjS"	2	"[5.65, 8.65]"	"[2, 1868]"	"[0.0433, 0.0405]"
"yaaW"	2	"[8.98, 11.88]"	"[1867, 5]"	"[0.0489, 0.0273]"
"yaaH"	2	"[6.81, 9.11]"	"[8, 1866]"	"[0.0216, 0.0417]"
"bdcR"	2	"[4.58, 8.28]"	"[26, 1865]"	"[0.0426, 0.0474]"
"yjhU"	2	"[6.63, 9.43]"	"[79, 1790]"	"[0.0178, 0.0476]"
"ybjT"	2	"[9.46, 12.06]"	"[1865, 9]"	"[0.0353, 0.0428]"
"hcr"	2	"[8.78, 13.68]"	"[1867, 9]"	"[0.0474, 0.1197]"
"yacC"	2	"[4.78, 9.28]"	"[5, 1868]"	"[0.0773, 0.0615]"
"yadG"	2	"[3.96, 9.56]"	"[3, 1868]"	"[0.1785, 0.0311]"
"deoC"	2	"[6.45, 9.65]"	"[3, 1868]"	"[0.068, 0.0749]"
"mhpR"	2	"[5.77, 9.47]"	"[9, 1868]"	"[0.0488, 0.0689]"
"phoB"	2	"[5.76, 9.06]"	"[3, 1867]"	"[0.0229, 0.0514]"
"yaeH"	2	"[9.34, 12.84]"	"[1868, 4]"	"[0.0736, 0.0434]"
"rpiR"	2	"[9.11, 13.31]"	"[1865, 10]"	"[0.0475, 0.0679]"
"ytfE"	2	"[8.43, 12.53]"	"[1851, 18]"	"[0.0732, 0.0226]"
"cynR"	2	"[5.27, 8.57]"	"[47, 1827]"	"[0.0462, 0.0349]"
"araC"	2	"[8.55, 12.45]"	"[1838, 38]"	"[0.0734, 0.07]"
"ycbJ"	2	"[5.2, 8.9]"	"[1, 1868]"	"[0.0, 0.0788]"
"glnG"	2	"[5.51, 9.81]"	"[15, 1854]"	"[0.0241, 0.0675]"
"rof"	2	"[6.56, 9.46]"	"[32, 1859]"	"[0.0328, 0.0414]"
"yahD"	2	"[4.5, 8.9]"	"[50, 1837]"	"[0.0503, 0.0631]"
"yihL"	2	"[4.56, 8.46]"	"[10, 1868]"	"[0.0687, 0.0503]"
"yihW"	2	"[9.54, 12.84]"	"[1868, 2]"	"[0.0365, 0.093]"
"gluQ"	2	"[8.91, 12.31]"	"[1867, 18]"	"[0.0493, 0.0472]"
"cysQ"	2	"[4.22, 9.22]"	"[6, 1868]"	"[0.0603, 0.0494]"
"rtcA"	2	"[9.27, 13.67]"	"[1860, 22]"	"[0.0595, 0.0666]"
"frmR"	2	"[7.54, 10.34]"	"[5, 1867]"	"[0.0367, 0.0587]"
"glnD"	2	"[9.54, 13.04]"	"[1868, 15]"	"[0.0451, 0.0293]"
"yiaU"	2	"[5.21, 8.51]"	"[7, 1868]"	"[0.0634, 0.0379]"
"pdxA"	2	"[10.23, 12.93]"	"[1868, 1]"	"[0.0468, 0.0]"
"ybhF"	2	"[8.92, 12.52]"	"[1868, 2]"	"[0.0435, 0.0538]"
