Software Version	3.04.17																																																																																																
23:44:16	37	0.087	0.101	0.087	0.09	0.603	0.491	0.581	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.346	0.435	0.524	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.865	0.71	0.581	0.088	0.086	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.088	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
23:49:16	37	0.087	0.101	0.087	0.09	0.607	0.491	0.584	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.347	0.435	0.524	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.857	0.719	0.577	0.088	0.086	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.089	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
23:54:16	37	0.087	0.101	0.087	0.09	0.607	0.492	0.582	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.345	0.435	0.525	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.878	0.729	0.573	0.088	0.086	0.088	0.087	0.086	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.087	0.088	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
23:59:16	37	0.087	0.101	0.087	0.09	0.61	0.496	0.583	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.346	0.436	0.525	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.854	0.736	0.574	0.088	0.086	0.088	0.086	0.087	0.086	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.087	0.088	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.088	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
24:04:16	37	0.087	0.101	0.087	0.09	0.612	0.494	0.584	0.086	0.087	0.089	0.086	0.088	0.089	0.088	0.087	0.086	0.345	0.436	0.527	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.875	0.79	0.572	0.088	0.087	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.088	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.087	0.09	0.09	0.088	0.088	0.091	0.087	0.092	0.089	0.09	0.089	0.089	0.087	0.086	0.087	0.088	0.088	0.088	0.087	0.096	0.09	0.09	0.087	0.089
24:09:16	37	0.087	0.101	0.087	0.089	0.614	0.494	0.585	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.345	0.436	0.527	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.933	0.76	0.573	0.088	0.086	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
24:14:16	37	0.087	0.101	0.087	0.09	0.614	0.494	0.584	0.086	0.087	0.089	0.086	0.088	0.088	0.088	0.086	0.086	0.346	0.437	0.527	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.81	0.757	0.569	0.088	0.087	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.089	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.095	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.087	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.088	0.087	0.096	0.09	0.09	0.087	0.089
24:19:16	37	0.087	0.101	0.087	0.09	0.619	0.497	0.585	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.346	0.438	0.526	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.818	0.753	0.568	0.088	0.086	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
24:24:16	37	0.087	0.101	0.087	0.09	0.618	0.5	0.584	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.345	0.438	0.527	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.919	0.748	0.567	0.088	0.086	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.088	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
24:29:16	37	0.087	0.101	0.087	0.09	0.62	0.501	0.585	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.345	0.439	0.528	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.78	0.745	0.568	0.088	0.086	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.087	0.089	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.087	0.091	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
24:34:16	37.1	0.087	0.101	0.087	0.089	0.623	0.503	0.585	0.086	0.086	0.088	0.086	0.087	0.088	0.088	0.086	0.086	0.345	0.439	0.529	0.088	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.723	0.74	0.564	0.088	0.086	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.088	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
24:39:16	37	0.087	0.101	0.087	0.089	0.623	0.504	0.585	0.086	0.086	0.088	0.086	0.087	0.088	0.088	0.086	0.086	0.348	0.44	0.529	0.088	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.793	0.742	0.564	0.088	0.086	0.088	0.086	0.086	0.086	0.086	0.087	0.087	0.087	0.091	0.089	0.089	0.09	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.088	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
24:44:16	37	0.087	0.101	0.087	0.089	0.626	0.506	0.586	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.348	0.44	0.528	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.858	0.737	0.564	0.088	0.086	0.088	0.086	0.087	0.086	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
24:49:16	37	0.087	0.101	0.087	0.09	0.626	0.503	0.586	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.349	0.441	0.528	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.801	0.738	0.561	0.088	0.086	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.086	0.091	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
24:54:16	37	0.087	0.101	0.087	0.09	0.63	0.505	0.589	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.348	0.442	0.528	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.749	0.736	0.56	0.088	0.087	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.087	0.088	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.088	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.088	0.087	0.096	0.09	0.09	0.087	0.089
24:59:16	37	0.087	0.101	0.087	0.09	0.631	0.506	0.593	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.347	0.442	0.528	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.699	0.736	0.562	0.088	0.086	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.087	0.091	0.09	0.088	0.088	0.091	0.087	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
25:04:16	37	0.087	0.101	0.087	0.09	0.632	0.506	0.592	0.086	0.087	0.089	0.086	0.088	0.088	0.088	0.086	0.086	0.347	0.443	0.529	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.749	0.735	0.559	0.088	0.086	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.087	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
25:09:16	37	0.087	0.101	0.087	0.09	0.631	0.51	0.591	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.346	0.444	0.53	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.906	0.732	0.558	0.088	0.086	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
25:14:16	37	0.087	0.101	0.087	0.089	0.631	0.515	0.597	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.345	0.444	0.53	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.922	0.733	0.56	0.088	0.086	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.087	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
25:19:16	37	0.087	0.101	0.087	0.089	0.631	0.515	0.596	0.086	0.086	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.345	0.445	0.531	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.785	0.733	0.56	0.088	0.086	0.088	0.086	0.087	0.086	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
25:24:16	37	0.087	0.101	0.087	0.09	0.628	0.516	0.597	0.086	0.087	0.088	0.086	0.088	0.089	0.088	0.086	0.086	0.344	0.446	0.53	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.759	0.737	0.559	0.088	0.086	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.09	0.089	0.087	0.091	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
25:29:16	37.1	0.087	0.101	0.087	0.089	0.627	0.517	0.6	0.086	0.086	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.342	0.446	0.53	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.798	0.737	0.554	0.088	0.086	0.088	0.087	0.087	0.086	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.088	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
25:34:16	37.1	0.087	0.101	0.087	0.09	0.626	0.516	0.6	0.086	0.086	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.342	0.447	0.529	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.718	0.74	0.553	0.088	0.086	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.087	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
25:39:16	37	0.087	0.101	0.087	0.089	0.625	0.516	0.6	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.34	0.448	0.529	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.627	0.738	0.551	0.088	0.086	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
25:44:16	37	0.087	0.101	0.087	0.09	0.623	0.515	0.6	0.086	0.087	0.088	0.087	0.088	0.089	0.088	0.086	0.086	0.339	0.449	0.531	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.688	0.741	0.556	0.088	0.087	0.089	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.089	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.087	0.091	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.088	0.087	0.096	0.09	0.09	0.087	0.089
25:49:16	37	0.087	0.101	0.087	0.09	0.621	0.52	0.602	0.086	0.086	0.088	0.086	0.088	0.088	0.087	0.086	0.086	0.338	0.449	0.531	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.788	0.742	0.553	0.088	0.086	0.088	0.086	0.087	0.086	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.088	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
25:54:16	37	0.087	0.101	0.087	0.09	0.621	0.517	0.6	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.337	0.451	0.531	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.66	0.741	0.55	0.088	0.086	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
25:59:16	37	0.087	0.101	0.087	0.089	0.619	0.517	0.602	0.086	0.086	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.336	0.451	0.532	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.67	0.744	0.555	0.088	0.086	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.088	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.088	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
26:04:16	37	0.087	0.101	0.087	0.089	0.619	0.519	0.6	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.334	0.452	0.532	0.088	0.088	0.09	0.087	0.088	0.087	0.087	0.086	0.087	0.811	0.743	0.551	0.088	0.086	0.088	0.087	0.087	0.086	0.086	0.087	0.087	0.087	0.091	0.089	0.089	0.091	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.088	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
26:09:16	37	0.087	0.101	0.087	0.09	0.622	0.528	0.598	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.334	0.452	0.537	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.769	0.743	0.553	0.088	0.087	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.09	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.087	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.088	0.087	0.096	0.09	0.09	0.087	0.089
26:14:16	37.1	0.087	0.101	0.087	0.09	0.621	0.523	0.599	0.086	0.086	0.088	0.086	0.087	0.088	0.088	0.086	0.086	0.332	0.454	0.534	0.088	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.778	0.745	0.553	0.088	0.086	0.088	0.086	0.087	0.086	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.088	0.087	0.087	0.087	0.089	0.095	0.087	0.088	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.091	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
26:19:16	37.1	0.087	0.101	0.087	0.09	0.624	0.524	0.6	0.086	0.087	0.088	0.087	0.088	0.088	0.088	0.086	0.086	0.331	0.455	0.535	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.806	0.745	0.549	0.088	0.087	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.088	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
26:24:16	37	0.087	0.101	0.087	0.09	0.625	0.538	0.597	0.086	0.087	0.089	0.086	0.088	0.088	0.088	0.086	0.086	0.329	0.456	0.536	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.722	0.745	0.549	0.088	0.087	0.088	0.087	0.087	0.086	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
26:29:16	37	0.087	0.101	0.087	0.09	0.627	0.545	0.595	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.327	0.457	0.539	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.792	0.744	0.549	0.088	0.086	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.088	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
26:34:16	37	0.087	0.101	0.087	0.09	0.627	0.54	0.592	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.327	0.457	0.539	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.679	0.743	0.544	0.088	0.086	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.087	0.09	0.09	0.088	0.088	0.091	0.087	0.092	0.089	0.09	0.089	0.089	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
